 Fält-ID;Inventeringsdatum;Län;Kommun;Areal (ha);Fastighetsnamn;Ägonamn;Markslag;Ej aktuell - orsak;Restaureringsskäl;Äng och Hage (ID);Områdets karaktär;Floravärden (st);Faunavärden (st);"Kultur, byggnad (st)";"Kultur, landskapselement (st)";Värdefulla träd (st);Vatten (st);Naturtyper (ha);1630 - Strandängar vid Östersjön (ha);4030 - Torra hedar (ha);47050143 (ha);50981001 (ha);5130 - Enbuskmarker (ha);6110 - Basiska berghällar (ha);6170 - Alpina kalkgräsmarker (ha);6210 - Kalkgräsmarker (ha);6230 - Staggräsmarker (ha);6270 - Silikatgräsmarker (ha);6410 - Fuktängar (ha);6430 - Högörtängar (ha);6510 - Slåtterängar i låglandet (ha);6530 - Lövängar (ha);7140 - Öppna mossar och kärr (ha);7160 - Källor och källkärr (ha);7210 - Agkärr (ha);7230 - Rikkärr (ha);8230 - Hällmarkstorräng (ha);9070 - Trädklädda betesmarker (ha);ANNAN NATURTYP (ha);KULTIVERAD FODERMARK (ha);Mosaik (ha);Utvecklingsmark (ha);Övrig mark (ha);Hage;Källa;Tomt;Trädbevuxen;Äng;Åker;Öppen;Avgränsning otydlig;Fäbodbete;Ljusträd;Luckor;Marktaggsvamp/lökspindlingar;Möjlig äng;Skogsbete;Skogstyp;Stigar;Örtrikt fältskikt;Ingen hävd (%);Svagt hävdad (%);Välhävdad (%);Frisk (%);Fuktig (%);Torr (%);Våt (%);Ingen påverkan (%);Svag påverkan (%);Tydlig påverkan (%);Täkt;Upplag;Övrigt;Bar jord;Basmineralpåverkad vegetation;Blöt mark;Sandblottor;Stenbundenhet;Utfodring;Bäck (m);Fuktdråg;Källpåverkad;Kärr;Mosse;Småvatten/damm (st);"Strand, limnisk (m)";"Strand, marin (m)";Vät/kalkbleke (st);Översilad häll;Alarter;Almarter;Ask;Asp;Björkarter;Björnbärsarter;Bok;Ekarter;En;Gran;Hagtornarter;Hallon;Hassel;Hägg;Körsbärsarter;Lindarter;Lönnarter;Oxelarter;Pors;Rosarter;Rönn;Salixarter;Slån;Sälg;Tall;Tok;Vildapel;Hamlade döda/döende träd inom ytan (st);Hamlade hålträd inom ytan (st);Hamlade träd inom ytan;Hamlade träd inom ytan (st);"Hamlade, grova träd inom ytan (st)";Grova döda/döende träd inom ytan (st);Grova hålträd inom ytan (st);Grova träd inom ytan (st);Döda/döende hagmarksträd inom ytan (st);Hagmarksträd av typ hålträd inom ytan (st);Hagmarksträd inom ytan (st);Igenväxningens andel av trädskiktet (%);Procentandel av halvöppet - halvslutet (%);Procentandel av inget-enstaka (%);Procentandel av slutet (%);Igenväxningens andel av buskskiktet (%);Procentandel av halvöppet - halvslutet (%);Procentandel av inget-enstaka (%);Procentandel av slutet (%);"Täta, flerskiktade (m)";Arunarter;Backnejlika;Backsippa;Backtimjan;Bladvass(negativ);Blodrot;Blåsklöver;Blåsuga;Bockrot;Brudborste;Brudbröd;Brudsporre;Brännässla(negativ);Darrgräs;Fetknopparter;Fläcknycklar;Fältgentiana;Gulkämpar;Gullviva;Gulmåra;Gökblomster;Havssälting;Hirsstarr;Hundkäx(negativ);Jungfru marie nycklar;Jungfrulinarter;Kattfot;Klasefibbla;Knägräs;Kärrknipprot;Kärrspira/nordspira;Kärrsälting;Låsbräkenarter;Majviva;Midsommarblomster(negativ);Nattviol;Nattviolarter;Ormrot;Ormtunga;Pillerstarr;Prästkrage;Rödkämpar;Skallrearter;Skräppearter(negativ);Slåtterblomma;Slåtterfibbla;Slåttergubbe;Smultronklöver;Smörboll;Solvändearter;Sommarfibbla;Spåtistel;Stagg;Stor blåklocka;Svinrot;Trift;Tätört;Veketåg/knapptåg(negativ);Vildlin;Älggräs(negativ);Ängsbräsma;Ängsbräsma/kärrbräsma;Ängsfryle/blekfryle/svartfryle;Ängshavre;Ängsnyckelkomplexet;Ängsnycklar;Ängsskära;Ängsstarr;Ängsvädd;Ärenpris;Ögontröstarter;Örnbräkenarter(negativ);Svamptyper;Allélav;Allémossa;Almlav;Blekspik;Blekticka;Blyertslav;Blåmossa;Brun nållav;Bårdlav;Ekspik;Ekticka;Filtlav;Fällmossa;Gruskammossa;Gräshakmossa;Grå skärelav;Gul dropplav;Guldlockmossa;Gulpudrad spiklav;Gärdsgårdslav;Husmossa;Islandslav;Kalksprötmossa;Korallticka;Kranshakmossa;Kuddticka;Lunglav;Lutvaxskivling;Oxtungssvamp;Palmmossa;Piprensarmossa;Räffelmossa;Rödbrun blekspik;Skuggorangelav;Skärelav;Skålröksvamp;Sotlav;Stor aspticka;Stor björnmossa;Svart trumpetsvamp;Svavelticka;Tallticka;Tungticka;Violtagging;Väggmossa;Bärbuskar;Fruktträd;Humle;Lök och knölväxter;Spirea/liguster;Syren;Övriga perenner;Övrigt;Adam och eva;Agnsäv;Akleja;Amerikansk dunört;Avenbok;Axag;Backförgätmigej;Backglim;Backklöver;Backlök;Backskärvfrö;Backsmultron;Backsmörblomma;Backstarr;Backtimjan;Backvial;Baldersbrå;Balsampoppel;Berberis;Bergbräsma;Berggröe;Bergmynta;Bergrör;Bergslok;Bergsyra;Besksöta;Blekstarr;Blodnäva;Blodrot;Blomsterlupin;Blomvass;Blåbär;Blåeld;Blåklint;Blålupin;Blåmunkar;Blåsippa;Blåsstarr;Blåtåtel;Bockrot;Brakved;Bredkaveldun;Brudborste;Brunskära;Brunört;Brännässla;Bunkestarr;Buskviol;Bäckbräsma;Bäckveronika;Campanula rotundifolia;Cikoria;Desmeknopp;Druvfläder;Duvnäva;Dvärgarun;Dybläddra;Dystarr;Ekorrbär;Fackelblomster;Femfingerört;Fingerborgsblomma;Finnögontröst;Flaskstarr;Flentimotej;Flenört;Flockfibbla;Flockfibblor;Flugblomster;Fläder;Frossört;Fyrkantig johannesört;Fältgentiana;Fältmalört;Fältsippa;Färgkulla;Färgmåra;Fårsvingel;Gaffelbräken;Getapel;Getrams;Getväppling;Glansnäva;Granbräken;Grenrör;Groblad;Grusbräcka;Grusslok;Grusstarr;Gräslök;Grässtjärnblomma;Gräsull;Gråbinka;Gråfibbla;Gråmalva;Gråstarr;Grönknavel;Grönkulla;Grönstarr;Grönvit nattviol;Gul fetknopp;Gulkämpar;Gullklöver;Gullpudra;Gullris;Gulmåra;Gulsippa;Gulsporre;Gulvial;Gåsört;Gökärt;Hagfibblor;Hallon;Harklöver;Harmynta;Harstarr;Harsyra;Hartmansstarr;Havssälting;Hjärtstilla;Honungsblomster;Humleblomster;Hundkäx;Hundstarr;Hundäxing;Häckvicker;Häggmispel;Hällebräcka;Hällebräken;Hästhov;Hästkastanj;Hästsvans;Hårstarr;Höstfibbla;Idegran;Igelknopp;Jordklöver;Jordreva;Jättebalsamin;Jättegröe;Kabbleka;Kalmus;Kamäxing;Kantig fetknopp;Kaprifol;Kaukasiskt fetblad;Kirskål;Klockpyrola;Klotpyrola;Knagglestarr;Knappsäv;Knapptåg;Knippfryle;Knylhavre;Knäckepil;Knärot;Knölsmörblomma;Korallrot;Korskovall;Krissla;Krollilja;Krusbräken;Krusbär;Krusfrö;Krustistel;Kruståtel;Krypven;Krypvide;Kråkbär;Kråkklöver;Kråkvicker;Kummin;Kung karls spira;Kungsljus;Kungsmynta;Kustarun;Käringtand;Kärleksört;Kärrbräken;Kärrbräsma;Kärrgröe;Kärrkavle;Kärrknipprot;Kärrsilja;Kärrspira;Kärrstjärnblomma;Kärrtistel;Kärrvial;Kärrviol;Körsbärsplommon;Liljekonvalj;Lingon;Linnea;Liten blåklocka;Liten ärtstarr;Ljung;Ljungsnärja;Loppstarr;Luddhavre;Luddlosta;Luktpion;Lundgröe;Lundstarr;Lundtrav;Lungrot;Lungört;Lärk;Låsbräken;Madrör;Majsmörblomma;Majveronika;Malört;Mandelblomma;Mannagräs;Midsommarblomster;Missne;Morot;Mossviol;Murruta;Myskmalva;Måbär;Mörkt kungsljus;Nagelört;Natt och dag;Nattviol;Nejlikrot;Nickskära;Norskstarr;Nyponros;Nysört;Näbbstarr;Nässelklocka;Nålstarr;Odon;Ogräsmaskrosor;Olvon;Ormbär;Ormtunga;Penningblad;Piggstarr;Pillerstarr;Pimpinell;Piprör;Plattstarr;Plattsäv;Plommon;Pors;Pukvete;Purpurknipprot;Päron;Påsklilja;Rabarber;Rankstarr;Renfana;Revfibbla;Revfingerört;Revlummer;Revsmörblomma;Rockentrav;Rosettjungfrulin;Rundsileshår;Ryltåg;Ryssglim;Rödblära;Rödek;Rödfibbla;Rödklint;Rödklöver;Rödkörvel;Rödsvingel;Rödtoppa;Rödven;Röllika;Saltarv;Salttåg;Sammetsdaggkåpa;Sandmaskrosor;Segstarr;Silverpoppel;Skavfräken;Skogsbingel;Skogsfräken;Skogsklocka;Skogsklöver;Skogsknipprot;Skogsnycklar;Skogssäv;Skogstry;Skogsviol;Slankstarr;Slokstarr;Smultron;Smultronklöver;Småborre;Småfingerört;Smågröe;Smånunneört;Småsileshår;Småsporre;Smörblomma;Smörbollar;Snip;Snöbär;Spenört;Springkorn;Sprödarv;Stallört;Stenbräken;Stenbär;Stensöta;Stinksyska;Stjärnstarr;Stor blåklocka;Stormåra;Storsileshår;Strandgyllen;Strandklo;Strandkrypa;Strandlysing;Strandmyskgräs;Strandrödtoppa;Strandskräppa;Strandviol;Strutbräken;Strätta;Styltstarr;Styvmorsviol;Sumpmåra;Sumpnycklar;Svalting;Svarta vinbär;Svartbräken;Svartkämpar;Svartstarr;Svartvide;Svedjenäva;Svärdslilja;Säv;Sårläka;Sötkörsbär;Tagelstarr;Taklök;Tallört;Tandrot;Teveronika;Tibast;Tiggarranunkel;Timotej;Tjärblomster;Topplösa;Tranbär;Trift;Trolldruva;Trädgårdsvinbär;Träjon;Trådtåg;Tulkört;Tuvstarr;Tuvtåtel;Tuvull;Tvåblad;Tätört;Vanlig brännässla;Vanlig nysört;Vanlig ängssyra;Vanligt gullris;Vanligt humleblomster;Vanligt tjärblomster;Vass;Vasstandad femfingerört;Vasstarr;Vattenklöver;Vattenmåra;Vattenskräppa;Veketåg;Vildapel;Vildmorot;Vippärt;Vit fetknopp;Vit kattost;Vitag;Vitblära;Vitklöver;Vitmåra;Vitpyrola;Vitsippa;Väddklint;Vägtistel;Vårarv;Vårbrodd;Vårfingerört;Vårfryle;Vårlök;Vårstarr;Vårvicker;Vårärt;Äkta förgätmigej;Äkta johannesört;Älggräs;Ältranunkel;Älväxing;Ängshaverrot;Ängskavle;Ängsklocka;Ängskovall;Ängsmyskgräs;Ängsruta;Ängsskära;Ängsstarr;Ängssyra;Ängsull;Ängsviol;Ärenpris;Åkermynta;Åkertistel;Åkerviol;Åkervädd;Örnbräken;Allmän bastardsvärmare;Allmän metallvingesvärmare;Allmän slåttergräsfjäril;Bastardpärlemorfjäril;Brun kärrhök;Brushane;Buskskvätta;Bäver;Cetonia aurata;Citronfjäril;Dovhjort;Drillsnäppa;Enkelbeckasin;Fasan;Fälthare;Gransångare;Gräsand;Grävling;Grågås;Gråhäger;Grönbena;Gröngöling;Gulsparv;Gulärla;Gärdsmyg;Göktyta;Huggorm;Kattuggla;Knipa;Koltrast;Korp;Kricka;Kålfjäril;Liten bastardsvärmare;Liten guldvinge;Liten tåtelsmygare;Makaonfjäril;Mindre hackspett;Mindre strandpipare;Näktergal;Nässelfjäril;Nötkråka;Ormvråk;Puktörneblåvinge;Påfågelöga;Rapphöna;Räv;Rödbena;Rödspov;Rördrom;Rörsångare;Sandgräsfjäril;Silverfärgad blåvinge;Silverstreckad pärlemorfjäril;Skogsduva;Skrattmås;Skräntärna;Sorgmantel;Sothöna;Spillkråka;Stare;Steglits;Stenskvätta;Storlom;Storspov;Större hackspett;Svarthakedopping;Svartvit flugsnappare;Svingelgräsfjäril;Sädesärla;Sävsparv;Sävsångare;Sånglärka;Sångsvan;Tofsvipa;Trana;Trädgårdssångare;Trädpiplärka;Törnskata;Vanlig padda;Vanlig snok;Vattenrall;Vigg;"Vildsvin, tamsvin";Vinbergssnäcka;Vitkindad gås;Älg;Ängsblåvinge;Ängspiplärka;Ärtsångare;Exploatering;Förändring av bebyggelse;Förändring av markanvändning;Diken inom fossil åker;"Fossil åker, ej på äldre ek. karta";Historisk typmiljö;Odlingsrösen;Stentippar;Åker på äldre ek. karta;Enkelmur;Enkelmur (m);Enkelmur (skick);Halvmur;Halvmur (m);Halvmur (skick);Skalmur;Skalmur (m);Skalmur (skick);Trägärdesgård;Trägärdesgård (m);Trägärdesgård (skick);Bastu - brädor (st);Bastu - övrig (st);Bostadshus - brädor (st);Bostadshus - sten (st);Bostadshus - tegel (st);Bostadshus - timrad (st);Bostadshus - övrig (st);Båthus - brädor (st);Båthus - timrad (st);Dass - brädor (st);Eldhus/kokhus - brädor (st);Eldhus/kokhus - timrad (st);Härbre - korsvirke (st);Härbre - timrad (st);Jordkällare - sten (st);Jordkällare - tegel (st);Jordkällare - timrad (st);Jordkällare - övrig (st);Ladugård - brädor (st);Ladugård - korsvirke (st);Ladugård - skiftesverk (st);Ladugård - sten (st);Ladugård - timrad (st);Ladugård - övrig (st);Magasin - brädor (st);Magasin - korsvirke (st);Magasin - skiftesverk (st);Magasin - sten (st);Magasin - tegel (st);Magasin - timrad (st);Smedja - brädor (st);Smedja - korsvirke (st);Smedja - sten (st);Smedja - tegel (st);Smedja - timrad (st);Smedja - övrig (st);Småfähus - brädor (st);Småfähus - skiftesverk (st);Småfähus - timrad (st);Sommarladugård - brädor (st);Stall - brädor (st);Stall - timrad (st);Tröskloge - brädor (st);Tröskloge - timrad (st);Vattenkvarn - sten (st);Väderkvarn - brädor (st);Ängslada - brädor (st);Ängslada - korsvirke (st);Ängslada - timrad (st);Övrig - brädor (st);Övrig - korsvirke (st);Övrig - skiftesverk (st);Övrig - sten (st);Övrig - tegel (st);Övrig - timrad (st);Övrig - övrig (st);Annat;Annat (st);Bro;Bro (st);Brunn/källa;Brunn/källa (st);Dike/kanal;Dike/kanal (m);Dämme;Dämme (st);Fägata;Fägata (m);Grindstolpe;Grindstolpe (st);Husgrund;Husgrund (st);Kolbotten;Kolbotten (st);Tjärdal;Tjärdal (st);Väg;Väg (m);Vägbank;Vägbank (m)
 003-000;2002-06-26;Södermanland;Katrineholm;0.51;Kvarntorp 1;;Bete;;;;;9;;;;;;;;;;;;;;;;0.12;;;;;;;;;;;0.09;0.3;;;;;Ja;;;;Ja;;;;;;;;;;;;;;100;90;;10;;20;30;50;;;;;;;;TYDLIG;;;;;;;;;;;;;;;Ringa förekomst;Ringa förekomst;;;;Ringa förekomst;;;;;;;;;;;Ringa förekomst;;;;Ringa förekomst;Ringa förekomst;;;;;;;;;;;;;;;30;70;;;;100;;;;Ringa förekomst;;;;;;;;;Ringa förekomst;;Ringa förekomst;;;;;;Riklig förekomst;Måttlig förekomst;;;;;;;;;;;;;;;;;;;;;Riklig förekomst;;;;;;;;;;;;;;Ringa förekomst;;;;;;;;;Ringa förekomst;;;;;Ringa förekomst;Måttlig förekomst;;Måttlig förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LITEN;LITEN;LITEN;;;BY/ENSAMGÅRD; 1-5;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 004-QTF;2002-07-19;Södermanland;Nyköping;2.75;Rogstatorp;;Bete;;;;gropar;3;;;4;;;;;;;;;;;;;0.06;;;;;;;;;;;2.39;0.3;;;;Ja;Ja;;;;Ja;Ja;;;;;;;;;;;;;100;70;;30;;10;60;30;;;;;;;;TYDLIG;;;;;;;;;;;;;;;Ringa förekomst;Måttlig förekomst;;Ringa förekomst;;;Ringa förekomst;;;;;Ringa förekomst;Ringa förekomst;;;;;Ringa förekomst;;;;Ringa förekomst;;;;;;;;;;;;;;;30;70;;;;100;;;;;;;;;;;Riklig förekomst;;;;Riklig förekomst;;;;;;;Riklig förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Riklig förekomst;;Riklig förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LITEN;LITEN;LITEN;;;BY/ENSAMGÅRD; 1-5;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DÅLIGT SKICK;1;;;;;;;;;;;;;;;;;;;DÅLIGT SKICK; 50-200;;
 004-SQW;2004-09-22;Södermanland;Nyköping;0.35;Ringsö 2;;Bete;;;;Åkerholme med mycket berg i dagen. Fin hävdflora men även ganska stort inslag av hundäxing. Sambetas med omgivanden vall. Några träd bör tas bort av barrträden och rönnarna. Det sto5a slånsnåret kan delas upp i flera mindre.;9;;;;;;0.35 ;;;;;;;;;;;;;;;;;;;;;;;0.35;;;;;;;;;;;;;;;;;;;;;100;;50;;50;;100;;;;;tidigare igenväxning och svag hävd.;;Ja;;;TYDLIG;;;;;;;;;;;;;Ringa förekomst;;;;;;;Ringa förekomst;Ringa förekomst;Ringa förekomst;;;;;;;;;Ringa förekomst;Ringa förekomst;;Ringa förekomst;;Ringa förekomst;;Ringa förekomst;;;;;;;;;;;;;10;90;;;;90;10;;;Ringa förekomst;;;;;;;Riklig förekomst;;Riklig förekomst;;Ringa förekomst;Måttlig förekomst;;;;;;Måttlig förekomst;;;;Ringa förekomst;;;;;Måttlig förekomst;;;;;;;;;;;;Måttlig förekomst;;;;;;;;;;;;;;;;;;Ringa förekomst;;;;;Måttlig förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LITEN;LITEN;LITEN;;;BY/ENSAMGÅRD; 1-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 008-HHG;2004-07-07;Södermanland;Flen;0.86;Starrkärr;;Bete;;;;Förbuskning efter röjning. ;5;;;;;;;;;;;;;;;;0.05;;;;;;;;;;;0.81;;;;;;;;;;;;;;;;;;;;;;30;20;50;80;20;;;40;;60;;;;;;;;INGEN - VISS;;;;;;;;;;;;Ringa förekomst;;;Ringa förekomst;Ringa förekomst;;;;;;;;;;;;;;;;Ringa förekomst;Ringa förekomst;;;;;;;;;;;;;;;;;;;100;;;20;70;10;;;;;;;;;;Ringa förekomst;;;;;;;;;;Ringa förekomst;Ringa förekomst;;;;;;Ringa förekomst;;;;;;;;;;;;;;;Ringa förekomst;;;;;;;;;;;;;;;;;Ringa förekomst;;Ringa förekomst;;;;;;;;;;;;Ringa förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;;;;;;;;;;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LITEN;LITEN;LITEN;;;BY/ENSAMGÅRD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 008-SYS;2002-07-08;Södermanland;Nyköping;1.27;Bäcketorp;;Bete;;;;"gropar intill källargrund, potatisgropar? ligger i väldränerad sluttning. husgrund nära källargrunden.";7;;;4;;;0.89 ;;;;;;;;;;;;;;;;;;;;;;;1.27;;;;Ja;;Ja;;;;;;;;;;;;;;;;100;70;;30;;40;60;;;;;;;;;INGEN - VISS;;;;;;;;;;;;;;;Måttlig förekomst;Riklig förekomst;;;;;Ringa förekomst;;;;;;;;;;;;;;;Måttlig förekomst;;;;;;;;;;;;;;;40;60;;;;100;;;;;;;;;;;Riklig förekomst;;;;;;;;;;;Riklig förekomst;;;;;;Riklig förekomst;;;Riklig förekomst;;;;;;Riklig förekomst;;;;;;Riklig förekomst;;Riklig förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;Riklig förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LITEN;LITEN;LITEN;;;BY/ENSAMGÅRD; 1-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DÅLIGT SKICK;5;;;;;;;;;;;;;GOTT SKICK;2;;;;;;;;
 00E-ACP;2003-06-26;Södermanland;Nyköping;0.34;Valsta 2;;Bete;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34;;;;;;;;;;;;;;;;;;;;;;;;100;80;;20;;;;100;;;;;;;;INGEN - VISS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ringa förekomst;;;;;;;;;;;;;;;;100;;;;100;;;;;;;;;;;Ringa förekomst;;Måttlig förekomst;;Ringa förekomst;;;;;;;Riklig förekomst;;;;Ringa förekomst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PÅTAGLIG;LITEN;LITEN;;;BY/ENSAMGÅRD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
